PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,label,domain
-1.5260230298840336,-0.6900692203739276,-0.16355546383672723,1.1477608711080964,0.2338899725642127,1.568851032031473,-0.543438376911263,-0.9506553587235851,-0.14782967849688808,Ball_Fault,Source
-2.5166713075068734,-1.0925574607449076,-0.5788035020150007,-0.5091748544641544,-0.17758016987676967,1.5261396452228913,-0.21493121120427708,0.6465047279094106,0.3531346136163458,Ball_Fault,Source
-1.275896616265776,-1.6856165824080525,-0.9109499973402472,-0.4203031096167728,0.4055890360180226,1.6910822038623945,-0.3136312992660917,0.18944870938127797,-0.42200982150738037,Ball_Fault,Source
-2.5244281268362494,-0.1739480126370527,0.9829941321715824,0.010977099411804097,-1.8633405903945315,1.1223699217836245,-0.6225992135959899,0.4415645224808022,-0.1138722651282479,Ball_Fault,Source
-0.9169922993616123,1.4991289104559502,-1.3041183470512543,-1.3563145972219326,-0.3295439072612104,1.1211159744868502,0.11855314204252043,0.4790475764331095,-0.4322615363492382,Ball_Fault,Source
-1.5779316515825943,-0.43910115337776917,-0.46053765610161523,-1.3713192560935008,1.4145757044658032,0.9925847518186773,-0.006648467167097715,0.6051172047426329,-0.6455157130364327,Ball_Fault,Source
-2.1320055560324955,2.54154628809618,1.784601740047787,-0.16860586128670085,-3.2144931909086383,0.15578685299419429,-0.5584675752784135,0.44135527328923546,-0.11035370664260119,Ball_Fault,Source
-2.335338846757557,3.1554693139001637,-0.7880717822466105,-0.857261939324435,-0.1787147229052768,-0.24139243583396644,0.08536490270148106,-0.08336526860104838,-0.5080524648242463,Ball_Fault,Source
-3.009879879032436,3.2342706399639853,0.013272629278516548,-0.15362656821780019,-2.2819878429087286,0.9494916369396309,-0.6515575265336663,0.14555745384674715,-0.657677725549254,Ball_Fault,Source
-2.1176532027619177,0.17620749096145952,-1.293977114728118,-0.3245108163013424,1.923279181064094,1.2524547369423866,-0.4477899009459636,-0.949777205901531,-0.3143355884382348,Ball_Fault,Source
-1.916548431191034,0.2940752098364,-1.1723742208572254,0.1744721087936968,1.6915086815390494,0.24749110641288344,-0.2575890589351173,-0.5558151639630609,-0.8678776505156168,Ball_Fault,Source
-1.2783341973463878,0.6690929292644389,-1.80436652646218,-0.42377274945389987,1.8479749244023933,0.48020702749006156,-0.050134563614453516,-0.5946568206162275,-0.6989595952343629,Ball_Fault,Source
-1.818409030046144,0.5519703391549301,-1.5921313367794232,0.04874829554478629,0.6063154760725067,1.5164067578381035,-0.4477728982243405,-0.31565677666432196,0.20340202271578472,Ball_Fault,Source
0.0013276064453931738,-0.9778534488828852,-2.3406896737530456,-1.1691558286517094,-1.3778775803336227,0.6094903034037644,0.08250362357071651,0.013747524179863278,0.18038546801374847,Ball_Fault,Source
-1.6484923927979456,-0.9470583367692141,0.10407638452461714,-0.798332768575372,-2.420844020659665,-1.0297356422739643,0.781780044196993,0.018975316800525957,0.15450285449611031,Ball_Fault,Source
-0.9607623465251289,-2.1769651726961166,-1.3501649963165558,-1.2729666499888657,-0.552206071387912,0.24849437635356644,0.4985098313883707,0.23705536983078884,-0.42978642431051767,Ball_Fault,Source
-1.054241641524828,-1.3607401636674075,-1.5540438381784687,-1.5875688879247156,-0.8637098949400289,-0.36673209190084205,0.3060121044787723,0.06973718099283463,0.4570255900723219,Ball_Fault,Source
-0.7757283285357893,-1.248812081544968,-1.580634030185193,-1.4926313455193088,-1.0479670618731405,-0.5316644753716238,0.9515666385045356,-0.2104583063200493,0.09063461486167679,Ball_Fault,Source
-0.17532992250289578,0.2864065976053219,-1.5296437290944875,-1.3448095407049927,-1.719880527930004,-0.8235542759927137,-0.24079822633719078,-0.1260940088314787,-0.13544735748312,Ball_Fault,Source
-0.8433627938866444,-1.622524833890012,-2.3178716061904137,-1.4240837482786755,-0.47645323179246285,0.30890307892298624,-0.06452631041243753,0.36924329411463014,0.6171953364536505,Ball_Fault,Source
-1.109897026232938,-2.2691195256841263,-1.6410539352680658,-1.1376784320389393,-0.7111323530585762,0.32863234957555976,0.17279251955492758,0.10291823269085912,0.4689564136157909,Ball_Fault,Source
-0.8887356251202972,-2.4396058697371914,-0.35737992304493954,-1.1247187547148856,-0.8017753834604319,0.5212122345153158,0.37572004475919607,0.4033434752765394,0.3630817467906385,Ball_Fault,Source
-0.17638704054120613,0.1518388594434549,-1.0059015356398553,-0.9624233426385013,-2.943988621079095,0.9591579856436009,0.3523594372187485,0.6195892335662248,0.9740390838320843,Ball_Fault,Source
-1.2829714110961807,-1.962650194049109,-1.4007871676616497,-1.1105365509237546,-1.2694568391741619,0.6880874984142563,0.06210673593093446,0.3450115103066418,0.5240660929860614,Ball_Fault,Source
-0.04321730004413626,0.8028622872184319,-1.9458123444723325,-1.3548239031745606,-3.409780326084612,1.4212190610841577,0.4923869654557345,0.7742965011709619,0.6099670157438049,Ball_Fault,Source
-0.5385980049614009,0.4457540737339472,0.04270095648154257,0.5312053378876557,-0.5522264524949748,0.3448491880107522,-1.3669856110091192,0.4233320630977124,0.3854337515089629,Inner_Race_Fault,Source
-1.0237636375503791,1.1496052754105082,0.29050040349242007,0.707145189136127,-2.0023689292679,0.7008976625620178,-1.5048472253540761,0.4311324831002345,0.5994171843194714,Inner_Race_Fault,Source
0.6142235836426712,-0.4581415258827944,-1.2068031045644156,-0.1762829902599418,1.4393879421703935,0.9304667483225283,-1.0504672406935671,0.37467438810508036,0.39141594827341114,Inner_Race_Fault,Source
-0.1703585835271242,-0.38226159181523434,-0.38981875843431163,0.5886204773878307,0.3715838684347466,-0.04361662008905492,-0.5652265128128328,0.31444023547940303,0.36520130098830345,Inner_Race_Fault,Source
-0.6346164359648094,-0.41170410386763356,-0.14890159356079974,-0.19627812246101922,0.6964887702272783,-0.42521178300303514,-0.8742750893045267,0.20519434977907,-0.23257755024890955,Inner_Race_Fault,Source
-0.3638048855667356,0.6877782596817669,-0.10392995218728825,0.41028550756514853,-0.7637498337877603,0.4882547937273471,-1.2486495488426148,0.4762097390946998,0.1767507192401525,Inner_Race_Fault,Source
-0.4443630758155605,0.23833614122491312,-0.9842320900556165,0.7203727643246753,0.012837012527759314,0.38167471121168695,-1.2833127353516818,0.5941772233338909,0.7298049830279211,Inner_Race_Fault,Source
0.08788204831771368,-1.1327174270001001,-1.3154510811658058,0.2837213097879593,1.4657255731607401,0.4128170551837234,-0.8415548558778645,0.5628306305756795,0.6757147253594105,Inner_Race_Fault,Source
-1.1108772036478143,-0.023315131544623304,0.014078970630712293,0.8208975929589649,-0.4396230213372485,0.014548537114342992,-1.0957395194081374,0.5023745393957084,0.46879722646404703,Inner_Race_Fault,Source
-0.7051693106300755,-0.29613663402663326,-0.5746277847486062,0.4116772853209246,0.2674299602839975,0.2745543194519271,-1.530170520710705,0.32360131424039223,0.4560254303486323,Inner_Race_Fault,Source
-0.31329669097000207,-0.6716429855413825,-1.1208674053665937,-0.12977369093586302,1.059085545857577,0.5286330528618625,-1.2383320522683863,0.35645715430225516,0.3581532101935945,Inner_Race_Fault,Source
-0.44158961960049276,0.3540155314165985,-0.5980757562558785,0.34388312203557403,-0.416447148392237,0.498481510378419,-1.440491777470656,0.46490634095957273,0.3550705680456081,Inner_Race_Fault,Source
-0.09525673217499478,-0.4446010153507547,3.0703378197885915,-0.7014465069113038,1.4092101811749251,-2.9153975792904743,-0.34871340937622786,-0.0806343621100181,-0.27609951481896977,Inner_Race_Fault,Source
4.32429510572877,-0.36680452548071074,3.2493786282424213,1.2394236563349288,0.11372916625868094,-0.3960332209359268,-0.4063161431021813,-0.8295926340611882,0.6649260431921584,Inner_Race_Fault,Source
4.47234001540888,-0.6002130036281749,3.0524397620178116,1.2632053340139928,0.2262212970465245,0.2275701016381894,-0.9951154380021993,-0.5373275170748094,0.891995387819423,Inner_Race_Fault,Source
3.48225434632202,-0.3398907088414621,2.6450573933321784,0.39816266591272853,0.20601797896839635,-0.35541889641207697,-0.6207851480634968,-1.1952635015847046,0.3929214744740095,Inner_Race_Fault,Source
5.027032325306353,-0.8460924761930882,3.668890978115892,0.6479741118838845,0.9550722970014534,-0.021732863164714757,-0.5108319454497582,-1.664563507960648,0.05770344232984298,Inner_Race_Fault,Source
5.08729892243775,-0.9424282576936388,2.9036909939697186,0.8191121449783442,0.9073281207407979,0.3356555480731853,-1.1207804386537408,-1.663382339033996,0.06614041059183985,Inner_Race_Fault,Source
2.0089871757236946,-0.3000322724913303,1.8327715167565832,0.43372901675425385,0.2576814828452986,-0.16920979089517865,-1.0627074806614099,-0.7935910066876607,0.8448426371364178,Inner_Race_Fault,Source
-0.7652244557022567,-0.6138661429878427,3.537693051446438,-0.6411118487187073,0.5870225194078348,-2.2038384607714896,-0.17073519000614493,-0.4052198647399387,-0.3283012000853065,Inner_Race_Fault,Source
3.2529780774470676,0.44373170304741544,1.7989202608514998,-0.09691716681030203,1.5627935085935691,-2.150103515738339,-1.2445247223698825,-0.9631570946526231,-0.07561296961304378,Inner_Race_Fault,Source
2.1117629506834126,-0.963885230838404,2.551421280012142,0.9483989221661489,-0.1976678720748473,0.09281167267813394,-0.9072998819709484,-0.7850410436836505,0.1656739112581904,Inner_Race_Fault,Source
2.2303263373609314,-1.2240388448838775,2.4696649905765486,0.4746082615276241,0.5674681753018406,0.09614286873706364,-0.21500107139714683,-0.9192024923517688,0.11578435538461249,Inner_Race_Fault,Source
2.1411389855665406,-1.4688736805319893,2.056024674696139,0.8278973576898166,0.07642725598679148,0.6550736083690459,-0.8778840134505828,-0.6945262009854797,0.44999658706950396,Inner_Race_Fault,Source
0.38862916022750127,-1.2944669386074164,0.31618445916595106,-0.19185384270069925,0.7501215975842865,-1.3802072209207008,0.39958049385254735,-0.6177973166483068,-0.33962142516799454,Inner_Race_Fault,Source
0.23996041909565988,-2.0808262211410407,-0.5161680338651102,0.12767614588583542,0.12049957787074977,0.9320856012950718,-0.12944549327074464,0.057887084819099835,0.44085386595380943,Inner_Race_Fault,Source
-0.7753993614107462,-1.8392551660010659,-0.29982366521674303,0.31356642500603044,-0.43785737277691195,-0.07943471525858385,-0.2724791936530335,-0.477196734564966,-0.1403910257206139,Inner_Race_Fault,Source
0.7186237827246044,-0.4761273434845762,-0.7173642840008283,-0.36088635926411405,-0.09557788608333631,-0.7352613311890548,-0.08907257419442781,-0.1306922491852581,-0.0964812369511441,Inner_Race_Fault,Source
-0.3025646688669778,-0.38575108291244925,0.7708385020020709,-0.8375606992332145,0.4364684818036977,-2.271740285430951,0.3809481562869714,0.039365002601499145,-0.32984443577941003,Inner_Race_Fault,Source
0.09964301412542134,-1.2296433605860995,0.1545867610564157,0.10498609301278854,-0.43182285834258693,0.4390584054507963,-0.29699030544984323,0.23715635531810172,0.3231400126699754,Inner_Race_Fault,Source
1.0808518855437794,-0.3426581250265998,0.41846657885122845,-0.11403424543280224,-0.29229787114253625,-0.1708377460041302,0.03812965118681402,0.12219499804760467,0.3608476436948771,Inner_Race_Fault,Source
1.1806847730528278,-1.326104404432366,0.3313292553949319,-0.4087470276378083,0.9763387375414865,-0.5092143418894441,0.06723290786840244,0.0343298463155941,-0.20660007347543743,Inner_Race_Fault,Source
-0.007885986454835767,-2.7604276091736186,0.680748632660291,0.13638991760576075,0.040036499099143356,0.9990507988000474,0.00764999997459223,-0.04940816583136816,0.23682797447075743,Inner_Race_Fault,Source
1.32451061713364,-1.315673135813252,-1.2732574732633744,-0.3928584253346465,0.6400185712121297,0.7325539672185842,-0.17791278889809992,0.026813729475583956,0.5668731364400739,Inner_Race_Fault,Source
2.037814310583257,-0.8514084194641756,-0.7098231509630039,0.0765108853044875,0.49766933248968664,0.2499679382338748,-0.16328060146580214,-0.4412594452488438,0.9999563133941123,Inner_Race_Fault,Source
2.019379257967713,-0.7532518537545614,-0.813229895285472,-0.12933271262743082,0.65609752533764,0.005001945847224324,-0.03268970474277191,-0.4178151919801801,0.6062029799338754,Inner_Race_Fault,Source
-1.0168944623052145,-0.10616794381686281,-1.9341972638531317,1.4836051134540358,-0.9884924734886914,0.2985985009508319,-0.8434738981581948,0.010327409170704484,-0.20834498821917696,Inner_Race_Fault,Source
-1.1516877792646378,-0.15462671487236848,-1.6232572439958597,1.1492206860749645,-0.11087519077748079,-0.7447052852935416,-0.37539577843129956,-0.44936534875462275,-0.40671678719024024,Inner_Race_Fault,Source
-0.9790209417586792,0.358637653239385,-2.3424593822743422,1.5489967456624623,-0.43265011343481957,0.059450981764956015,-1.0752135932186184,-0.2864655905437794,0.2054697806228512,Inner_Race_Fault,Source
-0.8582309443609691,-0.8289180857452962,-3.4399506986807795,2.238727249118531,1.1002002983344332,-0.5166607358041971,0.7289523829262461,0.5110195650834979,-0.4554931744909734,Inner_Race_Fault,Source
-2.100135827350988,0.40283662274778964,-1.3010431095828219,2.3036352843989105,-2.344367378508851,0.445880022415775,-1.004436306448698,0.16622776200029368,-0.7109305586460927,Inner_Race_Fault,Source
-1.5757512985154725,-0.30951352612472993,-2.1614723642681914,3.502013168776722,-1.2304530708754087,0.011742658504036722,0.15800740716346842,0.8001340005207856,-0.5772368351251278,Inner_Race_Fault,Source
0.015337874375538197,-0.34302405454591944,-3.69775126318337,3.166118269492478,1.592667964360096,-0.01114866582075073,0.018330862673432563,0.7726123804691455,0.11665640747679738,Inner_Race_Fault,Source
-0.23346450300284877,-0.06142511076336175,-3.763867189423097,3.6259386762768955,1.4770592890563523,-0.23337922402701197,-0.09188745029576936,1.1916199535547956,-0.7409369889612273,Inner_Race_Fault,Source
-0.44623261879112786,-0.4192870578867791,-3.794684481602272,3.740833260509255,0.6799652086134917,0.46290969302116414,-0.4481270234495769,1.320842328569454,-0.011775923364193171,Inner_Race_Fault,Source
-1.3629252851429372,-0.564117612545277,-2.63724669858332,3.981212261915237,0.779220025054698,0.12425306704745576,0.6028369905449406,0.7493363337142507,-0.77509022619536,Inner_Race_Fault,Source
-1.23458479640133,0.34455039662532455,-3.2447532263251864,4.517586052672154,-0.3955593100318459,1.043344358387452,0.19987360698978598,1.0811673570511238,-0.8713701464145175,Inner_Race_Fault,Source
-0.8407541866898364,0.7268293454864105,-2.851227213927114,3.7392768660475904,0.362012029255607,-0.6778029500293307,0.7739428324107054,0.8308115207819169,-1.162541931746929,Inner_Race_Fault,Source
0.23544389919399483,-1.630461468457672,-0.20886060050685704,-1.5226450784071193,0.9297784673773357,0.1344351329564065,0.20705757433962654,-0.08364060267729383,0.039147007904917416,Outer_Race_Fault,Source
-0.21103644200921756,-1.1091726668377264,0.4581234212075586,-0.9000525613279234,-0.45680974699743565,0.2708583699225941,-0.3788340906806626,0.15177341568391164,0.2736583666920751,Outer_Race_Fault,Source
0.9485728424621853,0.009773215615073652,-0.9458682873944484,-0.9786813231687571,-0.5956748600570394,-0.11226459965172371,-0.5721504189528767,-0.3489163118973936,0.5012170725656102,Outer_Race_Fault,Source
0.48799398694584345,0.5133745362258373,-0.9855215395555336,-1.2267711952422955,-0.5829386907494521,0.7198477021923437,-0.43533831063427053,0.7571844817926167,0.5745981896060622,Outer_Race_Fault,Source
0.6325952931076528,-0.41185301488258275,-0.9952594010598951,-1.120536452003177,0.31111432351800505,0.35834812983496245,-0.6069689704536596,0.33727013988772836,0.6439611121578579,Outer_Race_Fault,Source
0.14358931895228497,0.2822404323162919,-0.549193315932752,-0.36837774860337447,-1.324561831758071,-0.45440689525702904,-1.0903476508683494,-0.4442804891419433,0.6227265747752276,Outer_Race_Fault,Source
-0.5599066102138016,-1.5555146076885993,-0.21507043651835914,-1.397354524180573,0.8209762876316031,0.7035885956264859,0.08356421089368705,0.8673170807401805,0.1039824715345507,Outer_Race_Fault,Source
2.417203568457364,1.5245047887695413,-0.6845282887329782,-1.5571375436542652,-0.3807343008234248,-0.04160872109903622,0.21319908241881388,0.5551538367951322,0.19357148481696587,Outer_Race_Fault,Source
2.970062088909923,0.7148796599999302,-1.1538530505225528,-1.8252399800755654,0.7132451730913837,1.1456118300009273,0.18228247071608927,0.8776666747304893,0.46604200840149873,Outer_Race_Fault,Source
1.2863064585861959,-0.9422894755786957,-0.8407839528699553,-0.9736917232163889,0.3873016119532109,0.49106835963303286,-0.3811741260632853,0.18144192508946244,0.8093095802662121,Outer_Race_Fault,Source
0.4730113852953083,-0.9257338288681454,0.45074757984652863,-0.8590243461896324,-0.10901026005476572,-1.115856028187405,-0.3509853791892406,-0.4367578165170128,0.023578106309259002,Outer_Race_Fault,Source
0.484605538800069,-0.8496091850612354,-0.5137035115434546,-1.690379679597761,1.0068574082831334,-0.18828362138935226,0.365892192055327,0.31020090828186087,-0.121761098047686,Outer_Race_Fault,Source
-0.17345481091505324,-1.2344543935805457,-1.262586731248392,-0.8319985808378505,-1.3209900865689208,-0.36660583414543724,0.8904353204074502,-0.4779561095825809,-0.13520678806740616,Outer_Race_Fault,Source
0.15040082783635375,-1.5061113787837264,-1.7173500902834882,-1.0777593562106138,-0.35175374632603573,-0.5004459441721241,0.7481618309038742,-0.3838430619133953,-0.17162026354284135,Outer_Race_Fault,Source
-2.3602376881586085,-0.02854214448479803,1.0514840109632817,-1.0120438351094396,-3.1682496719019335,-1.695405923482832,0.9688049384982352,-0.09440585358698918,-1.1318059269413379,Outer_Race_Fault,Source
-0.0705321209526462,-1.3032336060190075,-1.8408653656096983,-0.7360868458304289,-0.868121837738903,0.4913310463240568,-0.10666862640747383,0.031550660981094464,0.24363205266580495,Outer_Race_Fault,Source
0.02060457925995902,-2.3382404701623027,-1.7617033933941735,-0.6703859598847983,-0.48056255249980045,0.5677036157447335,0.4405669114919105,-0.451867541604783,0.21297972733140727,Outer_Race_Fault,Source
0.2665485513349162,-1.5338884596510143,-2.103791884246902,-1.2471518344125245,-0.39328135590554514,0.2889561557700505,1.0203904704034457,-0.23623734051606518,-0.07032414293980167,Outer_Race_Fault,Source
0.2704809989532146,-1.030127638625422,-2.2831279017073633,-1.1535264360505548,-0.5289352757272147,0.14120013770108594,0.4593195686313757,0.15684116231377662,0.47166826448094046,Outer_Race_Fault,Source
-1.2217766894316062,-1.8199722564419234,-0.788548126375575,-1.584654681945983,0.010503324957631328,-1.4551268126732322,1.1229925110079506,-0.11556505546412775,-0.6318435367758812,Outer_Race_Fault,Source
0.2665297168247755,-1.6634329222219473,-2.231426059060299,-1.2815577543803782,-0.20975373380742982,0.40757211135562293,0.9031336134362851,-0.20994379198814425,-0.11092452358317383,Outer_Race_Fault,Source
0.4021439916586552,-1.7578019473771287,-2.6783737277387205,-0.7668922155891129,-0.43730622779518763,1.0897470344890698,0.19512734026767697,0.025762883312138277,0.9138003759493577,Outer_Race_Fault,Source
-0.6580033780581255,-2.2962706075619557,-2.307650818662731,-1.0153402854240385,-0.35689057006996533,1.0668150729660437,0.7149203504735803,0.07469363439728677,0.21717558717805335,Outer_Race_Fault,Source
0.5348196003391811,-1.2363237583313658,-2.458578901314479,-0.8332869894360637,-0.935740567169446,1.529451724705503,0.13342151234954114,0.39116322316531493,0.5807058766709183,Outer_Race_Fault,Source
-0.0026316106485869237,0.7573193198439985,1.3442734139015329,-1.0393571065072407,-2.773324244975658,-0.9175750303349243,-0.20385452674719867,0.42182579999337555,0.08559006627145863,Outer_Race_Fault,Source
0.9998008175866627,-1.2798690285802938,-0.34852361914459645,-1.3327825750351425,-0.21964707693020757,0.6134395784043118,-0.5908400735973778,0.7760075673523523,0.738219208298986,Outer_Race_Fault,Source
0.41882898997699053,-0.3351763406424197,0.6457696375634372,-1.0950387851407,-1.5388421823548402,0.031901260777214134,-0.511903885232967,0.6859816455668113,0.34531625054990295,Outer_Race_Fault,Source
0.9476184014576488,-1.8094305937052826,-0.4316662937506638,-1.6148171502271458,0.6908015941177588,0.28869571834775165,-0.3003608599731738,0.5656220248920032,0.38074927867305736,Outer_Race_Fault,Source
-0.40025620379661975,-0.13496083221712288,1.970331557513736,-2.3420565234071065,0.37773197762733185,-2.300420851471828,0.33543008808539215,1.2154831436446951,-0.6706761686896243,Outer_Race_Fault,Source
1.2603621993501746,-1.1907862508447957,-0.6112191370917539,-1.475872082470839,0.7589582540384396,0.44136162244843785,-0.6361621883655653,1.0378544599337833,0.6868499588663094,Outer_Race_Fault,Source
0.6518614173634302,-1.0637659224236946,0.6919507026503721,-2.2858590400898753,1.1235746573067762,-1.6987627269314265,0.48174010058369465,0.652330958464495,-0.5963493909495896,Outer_Race_Fault,Source
0.6952261669957568,-1.2174358944015335,0.06409801492290272,-1.8163851016568582,0.8624739057242992,-0.2631759576524773,-0.18757834763962603,1.0894332312778623,0.21308221362995344,Outer_Race_Fault,Source
-0.27411349887368147,0.09503426007820899,1.6427605558185143,-2.4002259583396643,0.41312078558599813,-2.392633703186616,0.3029892736151533,1.2490938260676467,-0.5285187525685824,Outer_Race_Fault,Source
0.4409639925078362,-0.46573438045391974,0.849628458064528,-1.0747130640173252,-1.2838268734126865,0.19154064034251908,-0.2092117232874545,0.9471581042007292,0.2999755591198465,Outer_Race_Fault,Source
0.8419664852484716,-0.14453531357879254,0.06837416646956383,-1.2443900939383414,-1.035011051803097,0.17794364424751763,-0.27900773140950064,0.9711933690043528,0.6828595834123888,Outer_Race_Fault,Source
0.927511170656173,-0.7060497604608085,-0.20012717727560747,-1.4092026354721978,0.0981941305652893,-0.09772035167314554,-0.5385450604853395,0.9822134889701462,0.43040489665813875,Outer_Race_Fault,Source
-2.779067688744391,2.5920536785079666,-0.17307617203499026,-0.4363664464309891,0.10729127240224108,0.24833205342874504,-0.6949239619470527,-0.023706030048816145,-0.5723239702265777,Outer_Race_Fault,Source
-3.152609389740795,1.352438285642369,-0.05656465265209614,-0.4535992141996327,0.8323044108431856,-0.4103932544717563,-0.6384901283405653,-0.18106028815138053,-0.8859288050630336,Outer_Race_Fault,Source
-1.4093091415101389,1.8182877386095782,-2.071412118724679,-0.8861233913087134,1.6726472212831562,0.9201165780450482,-0.470615629462065,0.29157199619217256,-0.6350193614519557,Outer_Race_Fault,Source
-2.186680493404193,2.19800926322517,-0.07993301861895542,-1.4969168406241036,0.10895569057664257,-0.016222117135800018,0.29915737403411946,0.07032811150641542,-0.8221994223272927,Outer_Race_Fault,Source
-2.3348591607118308,1.960360239589912,-0.43372822217972684,-1.5851608519981004,1.74782028081025,-0.3372686162133819,-0.06685808617307225,-0.18998220083222683,-0.46329655633870204,Outer_Race_Fault,Source
-2.197148423483146,0.37670540095106125,-0.8954345733407958,-1.2105439884221794,1.9143984511243026,0.10636140879760102,-0.11835844687660702,-0.08170883691112697,-0.14746615397188795,Outer_Race_Fault,Source
-2.612205929169978,2.673757287895661,-0.5976682587353875,-0.11567051365560951,-1.2438499386946862,1.3814394235206386,-0.8046272555026615,-0.13291993755999154,0.20523086189154235,Outer_Race_Fault,Source
-2.323602305007738,3.312865133977911,-0.6404682738125277,-0.7687438879750291,-0.007293399611157492,1.2092566474634678,-0.5580938268187753,0.05722308193777616,-0.7659291617157994,Outer_Race_Fault,Source
-2.4051883677385124,1.4781550509915773,-0.17383942059137114,-0.899216869828272,2.415512238037224,-0.143918727122354,-0.16995881026916376,-0.4469550073722361,-0.22804699340764462,Outer_Race_Fault,Source
-3.31441885076299,1.3666334828929312,0.061996567783982784,0.009796969168051724,0.8471201802444871,-0.19930656880693776,-0.9272191617057001,-0.6760174990978765,-1.0036639238087781,Outer_Race_Fault,Source
